TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
H	B-PER	O	O	O	O	O	_	_	_
J	I-PER	O	O	O	O	O	_	_	_
S	I-PER	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
Robert	B-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Familie	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Tale	I-OTH	O	O	O	O	O	_	_	_
du	I-OTH	O	O	O	O	O	_	_	_
wirst	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
übel	I-OTH	O	O	O	O	O	_	_	_
nehmen	I-OTH	O	O	O	O	O	_	_	_
warum	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
dir	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
geschrieben	I-OTH	O	O	O	O	O	_	_	_
habe	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
bin	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
alt	I-OTH	O	O	O	O	O	_	_	_
um	I-OTH	O	O	O	O	O	_	_	_
man	I-OTH	O	O	O	O	O	_	_	_
wird	I-OTH	O	O	O	O	O	_	_	_
müde	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
etwas	I-OTH	O	O	O	O	O	_	_	_
sitze	I-OTH	O	O	O	O	O	_	_	_
de	I-OTH	O	O	O	O	O	_	_	_
schlafe	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
ein	I-OTH	O	O	O	O	O	_	_	_
hen	I-OTH	O	O	O	O	O	_	_	_
genet	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
grade	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
habe	I-OTH	O	O	O	O	O	_	_	_
ben	I-OTH	O	O	O	O	O	_	_	_
Constant	I-OTH	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
geschrieben	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
erlaubt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
denken	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Zeilen	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
hätten	O	O	O	O	O	O	_	_	_
jezt	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
fleißig	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Heuerne	B-LOC	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
gute	O	O	O	O	O	O	_	_	_
Aussicht	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
kein	O	O	O	O	O	O	_	_	_
Umwester	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
komt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
