TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Leu	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Thun	B-PER	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
wirst	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
gar	O	O	O	O	O	O	_	_	_
schwere	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
ausas	O	O	O	O	O	O	_	_	_
litz	O	O	O	O	O	O	_	_	_
zurück	O	O	O	O	O	O	_	_	_
sehren	O	O	O	O	O	O	_	_	_
Zeiten	O	O	O	O	O	O	_	_	_
erleben	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
bist	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
hocherfreut	O	O	O	O	O	O	_	_	_
weder	O	O	O	O	O	O	_	_	_
draußen	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Wiedersehen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
Wetter	O	O	O	O	O	O	_	_	_
schwester	O	O	O	O	O	O	_	_	_
Messen	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ab	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
